attributes.Good For.latenight,attributes.Parking.lot,business_id,categories,name,attributes.Price Range,review_count,state,full_address,city,stars,latitude,longitude,neighborhoods
FALSE,FALSE,_eWCvyOCsuBXIQCOSVZy4Q,"['Bars', 'Nightlife', 'Canadian (New)', 'Restaurants']",Casey's,2,7,QC,"1031 Rue du Marché-Central
Ahunstic-Cartierville
montreal, QC H4N 1J8",montreal,2.5,45.53437864,-73.65908994,['Ahunstic-Cartierville']
,FALSE,_Ex3OUT0CBJxmn7M_ihzjg,"['Pizza', 'Restaurants']",Mafia Mike's Pizza,,4,AZ,"446 N. Higley Rd.
Mesa, AZ 85205",Mesa,2,33.4241074,-111.7190667,[]
FALSE,FALSE,_eymim7Di9WjVOxT4OSnjg,"['Pizza', 'Restaurants']",Pizza Studio,1,119,AZ,"11 W Washington St
Ste 120
Phoenix, AZ 85003",Phoenix,4,33.4480348,-112.0742088,[]
FALSE,TRUE,_F2DNPjsqgkAd50zuX8dYQ,"['American (Traditional)', 'Steakhouses', 'Nightlife', 'Dance Clubs', 'Restaurants']",Harold's Corral,2,246,AZ,"6895 E Cave Creek Rd
Cave Creek, AZ 85331",Cave Creek,3.5,33.8301769,-111.9329179,[]
,FALSE,_FAKUOcKi8PoztprX95oGw,"['Nightlife', 'Cafes', 'Karaoke', 'Restaurants']",A Plus VIP Lounge,2,13,IL,"214 W Main St
Urbana, IL 61801",Urbana,3.5,40.112708,-88.209562,[]
FALSE,FALSE,_fcEpudbiTB4o9wLJ-egTA,"['American (New)', 'Cafes', 'Restaurants']",Grand Café,2,105,NV,"Green Valley Ranch Resort & Spa
2300 Paseo Verde Pkwy
Anthem
Henderson, NV 89052",Henderson,3,36.0209607,-115.09037,['Anthem']
FALSE,,_fcrxqrOkoC7R-p0pbPDrg,"['Mexican', 'Restaurants']",Qdoba,1,7,IL,"University of Illinois
1401 W Green St
Urbana, IL 61801",Urbana,4,40.109387,-88.2272456,[]
FALSE,TRUE,_fEbyHiAsCMAwd7FzNljWg,"['Fast Food', 'Mexican', 'Tex-Mex', 'Restaurants']",Taco Bell,1,15,AZ,"21222 E Rittenhouse Rd
Queen Creek, AZ 85142",Queen Creek,3.5,33.24702,-111.62524,[]
FALSE,FALSE,_Fi4b5lYGsKhI4iCw7j_BQ,"['Chinese', 'Restaurants']",Rote Sonne China Schnellrestaurant,1,3,BW,"Karl-Wilhelm-Str. 22
76131 Karlsruhe",Karlsruhe,4,49.0106,8.42177,[]
,,_FlIJoFcEvYaMfZAs3LbFA,"['Chicken Wings', 'Pizza', 'Sandwiches', 'Restaurants']",Big Shot Bob's House of Wings,1,11,PA,"1006 Washington Ave
Carnegie, PA 15106",Carnegie,4,40.3988404,-80.0829369,[]
,,_fMcFF-O4tUpVC6C23uyUQ,"['Burgers', 'Fast Food', 'Restaurants']",McDonald's,,4,AZ,"7369 N Via Paseo Del Sur
Scottsdale, AZ 85258",Scottsdale,4,33.5442187,-111.9052801,[]
FALSE,TRUE,_FXql6eVhbM923RdCi94SA,"['Seafood', 'Caribbean', 'Hawaiian', 'Restaurants']",Hula's Modern Tiki,2,887,AZ,"4700 N Central Ave
Phoenix, AZ 85012",Phoenix,4,33.506199,-112.074269,[]
FALSE,FALSE,_gb5Hxm5S5U86ejVywETMA,"['Food', 'Donuts', 'Coffee & Tea', 'Russian', 'Restaurants']",Chez Boris,1,95,QC,"5151 avenue du Parc
Plateau-Mont-Royal
montreal, QC H2V 4G3",montreal,4,45.5203541,-73.5966742,['Plateau-Mont-Royal']
FALSE,FALSE,_GbMuSSfeZFeN08w2ONJ1g,"['Food', 'Barbeque', 'Restaurants']",Quik-It Chicken,1,13,PA,"820 Pennsylvania Ave
North Side
Pittsburgh, PA 15233",Pittsburgh,4,40.45620203,-80.01619446,['North Side']
FALSE,TRUE,_GnpdDmPqtrXkUHZ8YtvwA,"['Seafood', 'Fish & Chips', 'American (New)', 'Restaurants']",Ada's Fish Fry,2,139,AZ,"14960 W Indian School Rd
Ste 380
Goodyear, AZ 85395",Goodyear,4.5,33.49234,-112.38023,[]
FALSE,TRUE,_gPmBXNTJqI5tGhe7G_BKg,"['Fast Food', 'Restaurants']",Carl's Jr Restaurants,1,12,NV,"4815 Spring Mountain Rd
Westside
Las Vegas, NV 89102",Las Vegas,3,36.1462673,-115.1829873,['Westside']
FALSE,FALSE,_GWuXjPNBnO56OaT_daPZQ,"['Bars', 'Seafood', 'Nightlife', 'Beer Bar', 'Italian', 'Restaurants']",Zeffirino,3,327,NV,"The Venetian
3377 Las Vegas Blvd S
Ste 2095
The Strip
Las Vegas, NV 89109",Las Vegas,3.5,36.11924082,-115.1715938,['The Strip']
FALSE,TRUE,_GWZRML1R9iHNSSo4i2MPA,"['Mexican', 'Restaurants']",Loreto's Mexican Food,1,14,AZ,"9206 S Avenida Del Yaqui
Tempe, AZ 85283",Tempe,4,33.36363,-111.96354,[]
FALSE,,_gXohynLlr_L-lCfonNjOg,"['Soul Food', 'Restaurants']",Grand Trunk Saloon,2,5,ON,"30 Ontario Street S
Kitchener, ON N2G 1A6",Kitchener,4,43.4497547,-80.4911023,[]
TRUE,TRUE,_gXpjRIjb5fv5f5IVGXvsw,"['Fast Food', 'Restaurants']",Del Taco,1,27,AZ,"1628 N 44th St
Phoenix, AZ 85008",Phoenix,3.5,33.466688,-111.987753,[]
FALSE,TRUE,_GZArxAclA3vjhXWIMmvCA,"['Buffets', 'Restaurants']",Feast Buffet,2,70,NV,"Boulder Station
4111 Boulder Hwy
Las Vegas, NV 89121",Las Vegas,3.5,36.1337103,-115.0850568,[]
FALSE,TRUE,_gzo4jScQtavLCHzJo905Q,"['Breakfast & Brunch', 'American (Traditional)', 'Diners', 'Restaurants']",Midnight Diner,1,391,NC,"115 E Carson Blvd
South End
Charlotte, NC 28202",Charlotte,3.5,35.2195,-80.8521952,"['South End', 'Dilworth']"
FALSE,TRUE,_HGheM2jzKEZFqkT4kyViQ,"['Food', 'Coffee & Tea', 'Cafes', 'Restaurants']",Cartel Coffee Lab,1,244,AZ,"Phoenix Sky Harbor Airport
4225 Sky Harbor Blvd
Phoenix, AZ 85034",Phoenix,4,33.43419008,-111.9943392,[]
FALSE,TRUE,_HTE4pOKeJC7kcxiCF9vTA,"['Vietnamese', 'Restaurants']",Noodles Ranch,2,345,AZ,"2765 N Scottsdale Rd
Ste 107
Scottsdale, AZ 85257",Scottsdale,4,33.4787352,-111.9252986,[]
FALSE,TRUE,_hTnLGWujfiZhIaCwWH8Ng,"['Chinese', 'Restaurants']",Bamboo Cafe,2,69,AZ,"6615 W Happy Valley Rd
Glendale, AZ 85310",Glendale,3.5,33.71082317,-112.2003171,[]
FALSE,FALSE,_hu-d-tbmtqd8xF37LynpA,"['British', 'Restaurants']",The Brig,2,3,EDH,"Ramond Brig
Cramond Bridge EH4 6DY",Cramond Bridge,3.5,55.9652042,-3.3173128,[]
FALSE,FALSE,_Hwdp9pNtJ14MsBujtIa5A,"['Gastropubs', 'Restaurants']",The Bailie,2,14,EDH,"2 St Stephen Street
Stockbridge
New Town
Edinburgh EH3 5AL",Edinburgh,4.5,55.95740503,-3.207224607,['New Town']
FALSE,FALSE,_h-wWBfKI_cRnnOB5Bkgag,"['Sandwiches', 'Restaurants']",Sub Station II,1,30,NC,"1601 South Blvd
South End
Charlotte, NC 28203",Charlotte,3,35.213409,-80.8554748,"['South End', 'Dilworth']"
FALSE,,_i1CmdenYAwLKyBpX3oVHg,"['Fast Food', 'Sandwiches', 'Restaurants']",Subway,1,12,NV,"3815 E Craig Rd
North Las Vegas, NV 89030",North Las Vegas,1.5,36.24024897,-115.1161388,[]
FALSE,FALSE,_iA0u6ZKehTUvPY7Xp4Jbw,"['Chicken Wings', 'Restaurants']",Wings Restaurants,1,80,NV,"9985 S Eastern Ave
Anthem
Las Vegas, NV 89183",Las Vegas,3.5,36.006758,-115.116175,['Anthem']
FALSE,TRUE,_ibKsVEx2LMobFd52D0NZg,"['Italian', 'Pizza', 'Restaurants']",Verona Pizza,1,50,NV,"710 E Flamingo Rd
Ste 6
Eastside
Las Vegas, NV 89119",Las Vegas,3.5,36.1151646,-115.1484109,['Eastside']
FALSE,FALSE,_IDjM6FxLd3sudSm8YBA5A,"['Fast Food', 'Sandwiches', 'Restaurants']",Subway,1,8,NV,"5655 Centennial Center Blvd
Ste 110
Northwest
Las Vegas, NV 89149",Las Vegas,3.5,36.26434433,-115.2579025,"['Northwest', 'Centennial']"
FALSE,FALSE,_I-hcsM-TFQkBgSjpk7JLQ,"['Cafes', 'Restaurants']",The View Cafe,1,6,NV,"3100 N Tenaya Way
Las Vegas, NV 89128",Las Vegas,4,36.2156114,-115.2490872,[]
TRUE,FALSE,_iMlWyow-HdId-sFburl8w,"['American (New)', 'Latin American', 'Restaurants']",Cafe Americano,2,95,NV,"3570 S Las Vegas Blvd
The Strip
Las Vegas, NV 89109",Las Vegas,3.5,36.1162194,-115.1745719,['The Strip']
FALSE,TRUE,_INaOLXnLK4cvX32CowuKw,"['Italian', 'Pizza', 'Restaurants']",Basil & Garlic Bistro,2,174,AZ,"9330 E Poinsettia Dr
Scottsdale, AZ 85260",Scottsdale,4.5,33.594737,-111.880444,[]
FALSE,TRUE,_io-CVnCgHyt0vpTCrP13A,"['Italian', 'Pizza', 'Restaurants']",Brother's Pizza,1,63,AZ,"10720 W Indian School Rd
Ste 13
Phoenix, AZ 85037",Phoenix,4,33.4947098,-112.291439,[]
FALSE,FALSE,_IPUEiZFc8vzsXp-BSlpIA,"['Breakfast & Brunch', 'Sandwiches', 'Restaurants']",Café Renroc,2,13,EDH,"91 Montgomery Street
Leith
Edinburgh EH7 5HZ",Edinburgh,4,55.95953045,-3.178783638,['Leith']
FALSE,TRUE,_j4jCjlnuUnsvq1UnfF1Ag,"['Gluten-Free', 'Asian Fusion', 'Chinese', 'Restaurants']",Pei Wei,1,91,NV,"10575 S Eastern Ave
Ste 100
Anthem
Henderson, NV 89052",Henderson,3.5,35.999131,-115.1061084,['Anthem']
,,_J9JwsqYf1hKdtsE7A9OnA,"['Wine Bars', 'Bars', 'Fast Food', 'Nightlife', 'Restaurants']",Kofflers Wiener Beisel,2,4,BW,"Kaiserstrasse  66a
76133 Karlsruhe",Karlsruhe,4,49.0096502,8.405104,[]
FALSE,,_jbeTDw6XSuvLaR1V_z8jw,"['American (New)', 'Restaurants']",Copper Plate An American Grill,2,20,AZ,"6033 S Sossaman Rd
Mesa, AZ 85212",Mesa,3,33.307161,-111.6689463,[]
FALSE,,_JCjTIKSZxSO5PuHE0rXBg,"['Cafes', 'Restaurants']",Williams Fresh Cafe,1,6,ON,"340 Fairway Road South
Kitchener, ON N2C 1X3",Kitchener,3.5,43.4211815,-80.4450725,[]
FALSE,FALSE,_jcTmBq7W7p4HOl9nJ4SlA,"['American (Traditional)', 'Restaurants']",Wild Grill,1,14,NV,"Inside Wildefire Casino
2000 S Boulder Hwy
Henderson, NV 89002",Henderson,4,36.004894,-114.941267,[]
FALSE,FALSE,_ji6oh2RwfOOt0jMznT5wg,"['Food', 'Desserts', 'Creperies', 'Restaurants']",Crepes Parisiennes,2,94,PA,"207 S Craig St
Oakland
Pittsburgh, PA 15213",Pittsburgh,4,40.4460679,-79.948641,['Oakland']
FALSE,FALSE,_JOTuEUnD1pU4IDIhiti5A,"['Fast Food', 'Mexican', 'Tex-Mex', 'Restaurants']",Taco Bell,1,7,AZ,"835 W Baseline Rd
Tempe, AZ 85283",Tempe,3,33.37804,-111.95152,[]
FALSE,FALSE,_jpV3XLukEsSbXkff5_uzQ,"['Seafood', 'Restaurants']",Lobster Me,2,10,NV,"50-64 E Harmon Ave
The Strip
Las Vegas, NV 89109",Las Vegas,3.5,36.1081485,-115.1699073,['The Strip']
FALSE,FALSE,_JPzBYy24mIK-Iq6xv460A,"['Food', 'Coffee & Tea', 'Cafes', 'Restaurants']",TK Cafe,1,10,NC,"525 N Tryon St
Fourth Ward
Charlotte, NC 28202",Charlotte,4,35.2310245,-80.8381266,['Fourth Ward']
FALSE,TRUE,_jsJFrAmFVPRio0eEVExbA,"['Burgers', 'Fast Food', 'Restaurants']",McDonald's,1,6,PA,"4557 Ohio River Blvd
Bellevue
Pittsburgh, PA 15202",Pittsburgh,2.5,40.492067,-80.06235,['Bellevue']
FALSE,FALSE,_K14v9GZVIoQJhrgPJm9MQ,"['Fast Food', 'Restaurants']",Dairy Queen,1,5,NV,"3850 Las Vegas Blvd
The Strip
Las Vegas, NV 89109",Las Vegas,3,36.098909,-115.175557,['The Strip']
FALSE,FALSE,_k2-7p9iwZOvtz59119WvA,"['Breakfast & Brunch', 'American (Traditional)', 'Restaurants']",Brenda's Kitchen,1,47,AZ,"13200 N 113th Ave
Ste 4
Youngtown, AZ 85363",Youngtown,4.5,33.6036135,-112.3020958,[]
FALSE,FALSE,_k2nOJvhfNKUFa2i-DnlQQ,"['Seafood', 'Steakhouses', 'American (Traditional)', 'Restaurants']",Lone Star Steakhouse,2,12,PA,"6111 Mountain View Road
West Mifflin, PA 15122",West Mifflin,3.5,40.3502247,-79.9411557,[]
FALSE,TRUE,_K5cfCM7-zQZ1hXdbsc2fQ,"['Thai', 'Restaurants']",Tom Yum Authentic Thai,2,167,AZ,"13736 W Bell Rd
Surprise, AZ 85374",Surprise,4,33.64088662,-112.3547911,[]
FALSE,FALSE,_k-f7k30E6Y8bd9kGKAuvA,"['Burgers', 'Fast Food', 'Restaurants']",Burger King,1,7,AZ,"10025 E Southern Ave
Mesa, AZ 85209",Mesa,2,33.3933414,-111.6183142,[]
FALSE,TRUE,_KGe3v1OzRnUmKhb3VkDgg,"['American (Traditional)', 'Restaurants']",Dobson's Restaurant,2,15,AZ,"2155 S Dobson Rd
Mesa, AZ 85202",Mesa,4,33.3751825,-111.8782339,[]
FALSE,FALSE,_KhWxgstswdzKPfghqjoKw,"['Italian', 'Pizza', 'Restaurants']",Pizza Express,2,15,EDH,"Waterview House
38 Shore
Leith
Leith
Edinburgh EH6 6QU",Edinburgh,4,55.9758481,-3.1689479,['Leith']
FALSE,,_KTtGB2edcjK9JEm5pBMEg,"['Fast Food', 'Restaurants']",Snax,1,3,EDH,"Duke St
Leith
Edinburgh EH6 8",Edinburgh,3.5,55.96943938,-3.168547153,['Leith']
FALSE,,_ku5mlOIicSVVeXJWZnV4g,"['Sushi Bars', 'Restaurants']",Sushi 426,2,5,QC,"426 Villeray
Villeray-Saint-Michel-Parc-Extension
montreal, QC H2R 1H3",montreal,4,45.5412395,-73.6226405,['Villeray-Saint-Michel-Parc-Extension']
FALSE,FALSE,_KvGddVMM3d2f7NEa_eOtA,"['Bars', 'Restaurants', 'Nightlife', 'American (New)', 'Sports Bars', 'Sandwiches']",Primanti Bros.,1,219,PA,"3803 Forbes Ave
Oakland
Pittsburgh, PA 15213",Pittsburgh,3,40.4417769,-79.9569556,['Oakland']
,FALSE,_kXCU1R5-PLXRFW66la5rA,"['Food', 'Ice Cream & Frozen Yogurt', 'Fast Food', 'Restaurants']",Dairy Queen,2,4,AZ,"2234 E Florence Blvd
Casa Grande, AZ 85122",Casa Grande,3,32.8801451,-111.6906428,[]
,FALSE,_L6sbh9zs7f4s1EM_niQcA,"['Gas & Service Stations', 'Food', 'Automotive', 'Convenience Stores', 'Restaurants', 'Pizza']",Casey's General Store,,4,WI,"602 W North St
De Forest, WI 53532",De Forest,5,43.25312,-89.356495,[]
FALSE,TRUE,_L9E4eZWX0vdePNjU1xtuQ,"['Sushi Bars', 'Japanese', 'Restaurants']",Toyama,2,91,AZ,"23415 N Scottsdale Rd
Ste 105
Scottsdale, AZ 85255",Scottsdale,4,33.699087,-111.923733,[]
FALSE,FALSE,_Ld11xPo9puP3jBCNVkw2w,"['Bars', 'American (New)', 'Restaurants', 'Sports Bars', 'Nightlife']",Social Tap,2,59,AZ,"4312 N Brown Ave
Scottsdale, AZ 85251",Scottsdale,4.5,33.4987395,-111.9245981,[]
FALSE,TRUE,_leflhF7uTuhDeGqXY6Kuw,"['Burgers', 'Fast Food', 'Restaurants']",Five Guys,2,32,AZ,"3705 S Arizona Ave
Chandler, AZ 85286",Chandler,3.5,33.24842159,-111.8407834,[]
FALSE,FALSE,_-lfVoZxIc-ZJPeEwr1YqQ,"['Nightlife', 'Wine Bars', 'Gastropubs', 'Bars', 'Restaurants']",Teuchters Landing,2,46,EDH,"1a and 1c Dock Place
Leith
Leith
Edinburgh EH6 6LU",Edinburgh,4.5,55.9771207,-3.171932,['Leith']
FALSE,FALSE,_lhblpeTBbfG3TnWLLEGBw,"['Chinese', 'Restaurants']",Fünf Sterne,2,43,BW,"Rüppurrerstr.1
76137 Karlsruhe",Karlsruhe,3.5,49.00540211,8.411165151,[]
FALSE,FALSE,_LjNO1X-jFr_HWSfnkTP_Q,"['Restaurants', 'Italian']",Don Vito's Italian,2,117,NV,"South Point Hotel & Casino
9777 S Las Vegas Blvd
Southeast
Las Vegas, NV 89183",Las Vegas,3.5,36.011877,-115.175816,['Southeast']
FALSE,TRUE,_lqPP1XZcI32DtI6pzWywA,"['Cafes', 'French', 'Restaurants']",Bistro a la Mode,2,28,AZ,"4012 E Palm St
Mesa, AZ 85215",Mesa,4.5,33.47053045,-111.7423886,[]
FALSE,,_LROw6bEGWdOxM6qMlHiUA,"['Mexican', 'Restaurants']",El Entronke Mexican Food,2,11,AZ,"6607 S Central Ave
Phoenix, AZ 85042",Phoenix,3.5,33.386429,-112.072962,[]
FALSE,FALSE,_LsGlbpybDbENusCXuEpyQ,"['Bakeries', 'Food', 'Breakfast & Brunch', 'Restaurants']",JJ's Boulangerie,2,159,NV,"Paris Las Vegas
3655 Las Vegas Blvd S
The Strip
Las Vegas, NV 89109",Las Vegas,3,36.111721,-115.171207,['The Strip']
FALSE,,_LuFh4iAKoN5YrR3VEkMPw,"['Fast Food', 'Restaurants']",Carl's Jr.,1,10,AZ,"2002 N Country Club Dr
Mesa, AZ 85201",Mesa,1.5,33.451867,-111.840264,[]
FALSE,TRUE,_LYz2vdGyXsV-8b-_T47ag,"['Vietnamese', 'Sandwiches', 'Restaurants']",Le's Sandwiches & Cafe,1,260,NC,"4520 N Tryon St
NoDa
Charlotte, NC 28213",Charlotte,4.5,35.25599965,-80.79198092,['NoDa']
FALSE,FALSE,_m1jiGnFykgtWB07JkOttA,"['Pizza', 'Restaurants']",LaBella's Pizzeria,2,38,NV,"6530 N Buffalo Dr
Ste 130
Centennial
Las Vegas, NV 89131",Las Vegas,3.5,36.2807033,-115.2654758,['Centennial']
FALSE,FALSE,_MHdQ-eZ3baeGlX0uj2Nyg,"['Sushi Bars', 'Japanese', 'Restaurants']",Sushi Hiro,2,92,NV,"9460 S Eastern Ave
Ste 130
Southeast
Las Vegas, NV 89123",Las Vegas,5,36.01761705,-115.118231,['Southeast']
FALSE,TRUE,_MkEsZayoYMMOXE_qCJYgA,"['American (Traditional)', 'Fast Food', 'Chicken Wings', 'Restaurants']",Raising Cane's,1,129,NV,"5660 Centennial Center Blvd
Northwest
Las Vegas, NV 89149",Las Vegas,4,36.2649844,-115.2566817,"['Northwest', 'Centennial']"
FALSE,FALSE,_Mkp-ZD_TSmLAjR-BmBg7g,"['Mexican', 'Restaurants']",La Capital Tacos,2,55,QC,"1096 Saint-Laurent
Ville-Marie
montreal, QC H2Z 1J5",montreal,4,45.5084429,-73.5610566,['Ville-Marie']
FALSE,TRUE,_mrGYF6uScU24LcwshEqCA,"['Mediterranean', 'Restaurants']",Kabob Grill,2,124,NC,"1235 East Blvd
Suite G
Dilworth
Charlotte, NC 28203",Charlotte,3.5,35.2031402,-80.8450182,['Dilworth']
FALSE,TRUE,_mt0EQgGCG-qrLy51RnQag,"['Mexican', 'Restaurants']",Garcia's Mexican Restaurant,2,88,AZ,"1940 E University Dr
Mesa, AZ 85203",Mesa,3,33.4231465,-111.7888755,[]
,TRUE,_N3MvTGuRApX1nddo2INrQ,"['Restaurants', 'Italian']",Pastamore,1,5,QC,"11644 Boulevard de Salaberry
Dollard-des-Ormeaux
Dollard-des-Ormeaux, QC H9B 2R8",Dollard-des-Ormeaux,4,45.484117,-73.805955,['Dollard-des-Ormeaux']
FALSE,FALSE,_N4Z8G4uo3y7IMSoNsXmaA,"['Breakfast & Brunch', 'Restaurants']",L'Oeufrier,2,3,QC,"3714 Rue Notre-Dame Ouest
Sud-Ouest
montreal, QC H4C 1P7",montreal,4,45.479123,-73.581528,['Sud-Ouest']
FALSE,,_n6ADy2M8XCJerlXTWbvQw,"['Buffets', 'Chinese', 'Restaurants']",Buffet Fu Lam,2,12,QC,"3500 Boulevard Côte-Vertu
Saint-Laurent
montreal, QC H4R 2X7",montreal,2.5,45.4944687,-73.70541387,['Saint-Laurent']
,,_N6llQ4cPuNcMmKyagRRiA,"['Mexican', 'Restaurants']",Steel Cactus,2,6,PA,"115 Federal St
North Side
Pittsburgh, PA 15212",Pittsburgh,3.5,40.44758122,-80.00436023,['North Side']
FALSE,FALSE,_naNO-mZQjTav4iLf5TFmA,"['Burgers', 'Fast Food', 'Greek', 'Restaurants']",Chicken King,1,5,NC,"2400 W Sugar Creek Rd
Ste A
Derita
Charlotte, NC 28262",Charlotte,4,35.295969,-80.79768,['Derita']
FALSE,TRUE,_NdSC-4rLBUGLVR2aas8zQ,"['Breakfast & Brunch', 'Steakhouses', 'American (Traditional)', 'Restaurants']",Waddells Longhorn Corral,2,39,AZ,"1629 N 195th Ave
Buckeye, AZ 85396",Buckeye,2.5,33.4662709,-112.4781679,[]
TRUE,FALSE,_Ne4sL68IW6lEXYvrnkt-w,"['Beer Gardens', 'Bars', 'American (Traditional)', 'Nightlife', 'Restaurants']",The Handlebar Tempe,2,242,AZ,"680 S Mill Ave
Tempe, AZ 85281",Tempe,3.5,33.42390199,-111.9402874,[]
FALSE,TRUE,_NImxt4kON4hdFDVXC_ydQ,"['Seafood', 'Chicken Wings', 'Barbeque', 'Restaurants']",Spoons Chi-Town Cafe,2,6,AZ,"44630 W Maricopa-Casa Grande Hwy
Maricopa, AZ 85138",Maricopa,4,33.0570277,-112.0472805,[]
FALSE,FALSE,_nJ1w00q6dWlub82Qt0BcA,"['Fast Food', 'Chicken Wings', 'Restaurants']",KFC,2,10,NV,"1318 W Craig Rd
North Las Vegas, NV 89032",North Las Vegas,1.5,36.2398,-115.16,[]
,,_n-Rb4H20FA1WLPfZimRiw,"['Indian', 'Restaurants']",Taj Mahal,,3,QC,"5026 Rue Sherbrooke Ouest
Notre-Dame-de-Grâce
montreal, QC H4A 3V4",montreal,3.5,45.4767304,-73.6058251,[u'Notre-Dame-de-Gr\xe2ce']
FALSE,TRUE,_NW61hsQvk7u2E_xWiWyMQ,"['Pubs', 'Bars', 'American (Traditional)', 'Nightlife', 'Restaurants']",Main Depot Tavern,1,11,WI,"627 W Main St
Capitol
Madison, WI 53703",Madison,4,43.0672802,-89.392125,['Capitol']
FALSE,FALSE,_Nx8hwTmjR_x62Byjav0Ew,"['Mexican', 'Restaurants']",La Olmeca Restaurant,1,10,AZ,"6066 S Central Ave
Phoenix, AZ 85042",Phoenix,2.5,33.39147,-112.0733997,[]
FALSE,FALSE,_Nxn5EnIvuz48O1x-nsRfw,"['Sushi Bars', 'Restaurants']",Sushi Neko,2,211,NV,"5115 W Spring Mountain Rd
Ste 117
Chinatown
Las Vegas, NV 89146",Las Vegas,4,36.1260481,-115.2123157,['Chinatown']
FALSE,TRUE,_nypuc5Ke462rFWKoZ_bDw,"['Mexican', 'Restaurants']",El Nuevo Taquito,1,10,AZ,"4118 S Central Ave
Phoenix, AZ 85040",Phoenix,4.5,33.4091458,-112.0737396,[]
FALSE,FALSE,_O4NL-cs-Tx1Bb0TTjr5oA,"['Soul Food', 'Caribbean', 'Chicken Wings', 'Restaurants']",Ty's Wings & Tings,2,17,NC,"5708 N Sharon Amity Rd
Ste H
Eastland
Charlotte, NC 28215",Charlotte,4,35.2345297,-80.7376363,['Eastland']
FALSE,FALSE,_O9e1y02fxsywUvj7hFiGQ,"['Fast Food', 'Mexican', 'Tex-Mex', 'Restaurants']",Taco Bell,1,8,NC,"5518 South Blvd
Starmount
Charlotte, NC 28217",Charlotte,2.5,35.161153,-80.876261,['Starmount']
,,_objC5q_UrNvAaISXBZciQ,"['Sushi Bars', 'Japanese', 'Restaurants']",Sushi Newman,,3,QC,"7763 Boulevard Newman
LaSalle
Lasalle, QC H8N 1X7",Lasalle,4.5,45.4382192,-73.6236961,['LaSalle']
FALSE,TRUE,_oBxfuBd2qDEWaYsdvP_dg,"['Food', 'American (New)', 'Breweries', 'Restaurants']",Gordon Biersch,2,168,AZ,"6915 N 95th Ave
Glendale, AZ 85305",Glendale,3.5,33.5360672,-112.2635504,[]
FALSE,TRUE,_ODHYjCmrb3W9hIGJI1uaA,"['Vegetarian', 'Vietnamese', 'Vegan', 'Restaurants']",Loving Hut,1,186,AZ,"3239 E Indian School Rd
Phoenix, AZ 85018",Phoenix,4,33.4949347,-112.0113581,[]
FALSE,TRUE,_OXr_eA576nwnU-dFsEfvA,"['Bakeries', 'Food', 'Breakfast & Brunch', 'Cafes', 'Restaurants']",The Mad Batter Café & Bakery,1,162,NV,"709 E Horizon Dr
Ste 100
Henderson, NV 89015",Henderson,4,36.013102,-114.962135,[]
FALSE,TRUE,_oylByc6iTONI5lokMfYHQ,"['Mexican', 'Restaurants']",Armando's Mexican Food,1,7,AZ,"2001 S 7th Ave
Phoenix, AZ 85007",Phoenix,3.5,33.4298791,-112.0821418,[]
TRUE,TRUE,_OYlq2UoKPQO_ElqhC3a8w,"['Bars', 'Nightlife', 'Lounges', 'Bowling', 'Active Life', 'American (New)', 'Restaurants']",Lucky Strike,2,187,AZ,"50 W Jefferson St
Ste 240
Phoenix, AZ 85003",Phoenix,3.5,33.4474844,-112.0746303,[]
FALSE,FALSE,_P4bNzVHkm-rQHMxAioZwA,"['Poutineries', 'Restaurants']",Poutineville,2,81,QC,"1348 Beaubien E
Rosemont-La Petite-Patrie
montreal, QC H2G 1K8",montreal,4,45.5404762,-73.5988438,['Rosemont-La Petite-Patrie']
FALSE,TRUE,_PFMtwWXDmdCmgfGWq2b9A,"['Food', 'Greek', 'Coffee & Tea', 'Restaurants']",OPA Life Greek Cafe,2,105,AZ,"227 E Baseline Rd
Ste J007
Tempe, AZ 85283",Tempe,4,33.3782141,-111.936102,[]
FALSE,TRUE,_PINIylE-HAtznOkeQ6OOw,"['Bars', 'Sushi Bars', 'Asian Fusion', 'Nightlife', 'Lounges', 'Restaurants']",Enso Asian Bistro & Sushi Bar,2,271,NC,"210 E Trade St
Ste A-108
Uptown
Charlotte, NC 28202",Charlotte,3,35.225378,-80.841961,['Uptown']
FALSE,FALSE,_pmjqKf9iZ6zLPCiLoClYg,"['Bakeries', 'Food', 'Cafes', 'Restaurants']",The Java Garden,1,4,ON,"1369 King St N
St. Jacobs, ON N0B 2N0",St. Jacobs,5,43.5374807,-80.5539114,[]
FALSE,TRUE,_PSo13KRX_X7FQR5mtUCug,"['Buffets', 'Chinese', 'Restaurants']",Hibachi Grill & Supreme Buffet,1,41,AZ,"2929 N 75th Ave
Phoenix, AZ 85033",Phoenix,3.5,33.481249,-112.219404,[]
FALSE,TRUE,_PuhheIPgmDCBJe1nhpKTg,"['Food', 'Desserts', 'Breakfast & Brunch', 'Restaurants', 'Italian']",Tuscany Gardens,2,76,NV,"255 E Flamingo Rd
Eastside
Las Vegas, NV 89169",Las Vegas,4,36.1133965,-115.1600873,['Eastside']
FALSE,TRUE,_PVEERIWg0xyrGXgL8iz_A,"['Chinese', 'Restaurants']",Golden Phoenix Chinese Cuisine,1,70,NV,"2345 E Centennial Pkwy
North Las Vegas, NV 89081",North Las Vegas,3,36.27478545,-115.1183045,[]
