Business_Id,Name,Price Range,Review Count,Stars,Cuisine,City
_WU8xM2pvdVHSjDMdEm8Ow,La Reyna Mexican Restaurant & Mariscos,2,15,4,Mexican,LasVegas
_WxiLrlNpPuERam8YuQ-dg,Da Giovanni,0,10,4.5,Italian,Karlsruhe
_xczdepRHcB-4RktSA3xgw,Korean Restaurant,2,23,4,Korean,Charlotte
_XdXoDwJNSbx09v8wlynFA,Nolana Pizzeria,2,27,4,Pizza,Montreal
_xeigHhwNOB6N1if3lQO3w,Olive Garden Italian Restaurant,2,41,3,Italian,Madison
_xmJB767rROtAy6XepMlkQ,The Buffet At TI,2,613,2.5,Breakfast & Brunch,LasVegas
_XSFS-QQpuP1sQVqNKrxGw,Gypsy's Roadhouse,1,12,4.5,Burgers,Phoenix
_xssBWvthbdPh2KdAaAJSw,Glass Nickel Pizza,2,26,3,Pizza,Madison
_YCwkkdiW5KliTK8g8Tlew,Heist Brewery,2,383,3.5,American (New),Charlotte
_yPgKR2Q9IJZ_sWDwvmq1g,J & B Family Restaurant,2,7,5,Canadian (New),Waterloo
_yQkTIlbJlBt0tQRbzBa7g,China Star,0,3,2.5,Chinese,LasVegas
_YswYrpv6YdO3R3CP8R8oQ,Morton's The Steakhouse,4,120,3,American (Traditional),Phoenix
_yW2zLQAmqhj2m7rBbpFPw,Culver's,1,46,3.5,Burgers,Phoenix
_YwaJy2wtry7kds0VwvJ4Q,Franco's Chip Shop,1,16,4,Fast Food,Edinburgh
_YXBQ5Z75ZVlSV1HUtXgBg,Wang & King Asian Cafe,1,47,3,Japanese,Charlotte
_yyHTeCtVOQKjD6G6GO_lg,Eadies's Market,2,13,3.5,Cafes,Pittsburgh
_z8eyM5pAiW9CtHU2bga1A,Pizzeria Magpie,2,13,3,Pizza,Montreal
_z9UrC5hCTBK1JIgQD0YDw,Noodles & Company,1,56,3.5,Anonymous,Madison
_zBGLuqsrqpTGtO9M1Ql9Q,No1 Grange Road,3,6,3,Anonymous,Edinburgh
_zgFLQBXMBP7XMhKp6_BYA,Paname Sandwicherie,1,4,4,Fast Food,Montreal
_ZGgROII4bTkc57decF85A,Bacaro Urban Pizzeria,0,6,3,Italian,Montreal
_zj1jifyGsT611EkfOgHhA,Subway,1,5,2.5,Fast Food,LasVegas
_zksiS8qbYcn9GMi6kqhoA,Little Caesar's Pizza,1,3,1.5,Pizza,Phoenix
_ZR4CE9JwB42By5R7qVi2g,Subway,1,8,2.5,Fast Food,LasVegas
_zrSQdISpB_qry9tb098rw,Rao's,3,652,3.5,Italian,LasVegas
_ZyFytyHTuYJoZgwj7yitQ,Clancy's Pub,2,72,3.5,American (Traditional),Phoenix
_ZyJLAlkmqefU0WXQ2o6jQ,Sammy's Woodfired Pizza and Grill,2,244,3.5,Pizza,LasVegas
0_3EKletnyBQQOAqYrmUnQ,C'ChoColat,2,30,4,Anonymous,Montreal
0_6u_uhvLYGRt9YLtZLa9A,Pizzeria Luisenstube,1,4,3,Italian,Karlsruhe
0_BIIfLeB9DEG8Tss6bZQQ,Maldini's Taste of Italy,0,7,3.5,Pizza,Pittsburgh
0_CG2HJGjGAgyxVKlBgLGg,Fresh Cut,0,7,3.5,Anonymous,Edinburgh
0_LZEAYsexEZS-OFTjdjNQ,Flavors The Buffet,2,485,3,Anonymous,LasVegas
0_tdxG9EhtSc9CCHWeJAdg,Nook Kitchen,2,37,4.5,Italian,Phoenix
00F1t_WeyPx4eQV3kPqv5w,Ray's Pizza,1,34,4,Pizza,Phoenix
00Xax3gkt7x1U06JBDIiEg,Rick's Rollin Smoke BBQ & Tavern,2,90,4,Barbeque,LasVegas
00xD3o61AjrGOpEHiGPEwg,Taco Shack,1,58,3.5,Vegetarian,Phoenix
0123BsbSufx_cKhbbVWmIQ,Rintheimer Stuben im Tsv,2,3,4.5,Anonymous,Karlsruhe
014pkZADThO2BoXFa1tuKg,Promenade Cafe,1,58,2.5,Breakfast & Brunch,LasVegas
01euuGhBwvcDhl9KcPTang,El Salsita,1,11,2.5,Breakfast & Brunch,Phoenix
01hHIKQBwJL-GcjpGuBrLA,Bonitas,1,49,4,Mexican,Phoenix
02rrDia_FTc8jN7LGqzIbQ,Corral West Arena,2,14,5,Barbeque,Phoenix
02sOq3KVhvbOzFFmkC4Qtw,Ming Fu,2,83,3.5,Sushi Bars,Charlotte
03_t9LNPKZs4d-hkmqzLTQ,The Mash Tun,2,11,4,Anonymous,Edinburgh
039MksBX4qnW6v_wOpA2Ew,Le Ballpark,2,21,4,Italian,Montreal
03eWcf0c0PciZt_gVATwMw,Swiss Chalet Rotisserie & Grill,2,3,4.5,American (Traditional),Waterloo
03IKzXT_2X8qV__BZdnxtA,Okia,2,4,4,Asian Fusion,Montreal
03yij332OZ6UNqajNgZsGA,Babcock Hall Dairy Store,1,42,4.5,Anonymous,Madison
0-407ZN5bpARlNh9FOHh6Q,Dinghao Shanghai Bistro,1,48,3,Chinese,Phoenix
04h3nxtkDfaKsJhrKRHZ-Q,Taco Bell,1,12,2,Fast Food,Madison
04HakCR6gEeRYNAoKxkppQ,Hacienda Restaurant,1,4,3,Mexican,Phoenix
04Jrd2zSzwHwmBqdKQDmIw,Yogis Grill,1,42,3,Japanese,Phoenix
04MB_bGvE_XPx2cd-k4b1g,Alfonso's Mexican Food,1,18,4,Mexican,Phoenix
04ogq23JnzauhezrWEXG_g,Pittsburgh Barbecue Company,2,58,4,Barbeque,Pittsburgh
04P3hZHQY4Wq7atYIkJX0Q,Bea Taco Town,1,3,3.5,Mexican,Pittsburgh
04SHVStCJ-517oUBKEBjfQ,Roberto's Taco Shop,1,47,3,Mexican,LasVegas
05FJCAvUFOAk8B_nIOqt7A,Legends,1,65,3.5,Anonymous,Urbana-Champaign
05FkTuKNfebc8BafSAq1Lw,V3 Flatbread Pizza,1,34,4,Pizza,Pittsburgh
05fTEsjUPVo5jks8PpNKCQ,Rollin Smoke Barbeque,2,1844,4.5,Burgers,LasVegas
05i9WpIZPJRb-d0XF6ywTQ,Waterside Cafe,2,3,3,Cafes,LasVegas
05tazaFQt1EnQ_Gk_1AFyg,Nine Fine Irishmen,2,823,4,Anonymous,LasVegas
06kfoeRs9Acj82Yl3i9p_w,Wildflower Bread Company,2,125,4.5,American (Traditional),Phoenix
06NjrKnpuwCWQQfKpt4tvQ,Las Islitas Mariscos,2,177,4,Seafood,LasVegas
06YP_JnJzns84fOyQ0HA0Q,Playas Del Novilleros,3,10,4.5,Seafood,Phoenix
07cMlpbiOeiR8AP8JR0c_g,Milio's Sandwiches,0,4,3.5,Anonymous,Madison
081EZ8AIZ4QWVaYl_1wUCw,Cafe Carré,3,4,3.5,Coffee & Tea,Karlsruhe
08eBj_o6oTncJR0ylM8qSg,Rice Garden,1,18,3.5,Fast Food,Phoenix
08eRFhpedodAf6atSRK09g,The Colombian Spot,1,8,4.5,Anonymous,Pittsburgh
08-gH0F1IGXDDlCYEpDbMg,Fiddler's Green,2,53,4,Anonymous,Montreal
08IFR_ruWR96K3Q6sakI_g,Sushi Creek,2,187,4,Sushi Bars,Phoenix
08ke0Orbu5x3mYZPgMadaw,Sin City Thai Restaurant,1,73,3.5,Thai,LasVegas
08mwcGYuwXeADV9eLATRyQ,Jet's Pizza,2,18,3.5,Pizza,Charlotte
08n_s26U9MCCMe-QvEjwiA,Piri Piri Hochelaga,2,6,4.5,Anonymous,Montreal
08qUHIm3HIFMnkMdS5IYLg,Barbacoa Kings,1,6,5,Mexican,LasVegas
08UPumc2Tr3trW8J5SCrow,El Rancho Mexican Grill,1,30,4.5,Mexican,Madison
098lYL3ZpOayRvk7MbwyLg,Teriyaki Madness,1,87,4,Asian Fusion,LasVegas
0-9h0LgHXgV-jz5EXWmnmA,Rocket Café,1,23,4,Coffee & Tea,Edinburgh
09H5iBjLtJCVl76WLW_a9w,Toscana Osteria,2,20,4,Pizza,Phoenix
09r7xwM1OTEM2hnAM8WPFA,Noodles & Company,1,55,3,Anonymous,Pittsburgh
0-A_cxbEmlkkq0362cvi3A,Hot Dog Daddy,1,10,4.5,Hot Dogs,Phoenix
0a4lX5VhCXJOwe-idxnVbw,Sitara,2,135,4,Vegetarian,Urbana-Champaign
0ACVidzreTcv88AHqWXqNA,Subway,2,9,2.5,Fast Food,LasVegas
0aJVALy940i-NMWDZsIPRg,Bisque Bar and Brasserie,3,9,3.5,Anonymous,Edinburgh
0ANCSsUU-kJijIe335ITpw,Adela's Italian,2,110,4.5,Italian,Phoenix
0AOXM-nZqXro6LAT4EKqpw,TRUE Crafted Pizza,2,163,4,Pizza,Charlotte
0aV8mzabKSFylfi0NQGqlQ,Los Tacos,1,220,4,Mexican,LasVegas
0AvBnd7-gs4Buj2EVlpxMA,Petinos,2,27,4.5,Breakfast & Brunch,Montreal
0ayh3LxJwSbJEOlBCx9APA,Sonoma Grille,3,289,3.5,American (New),Pittsburgh
0Ayzd0haow5Ek3CdfZg5bA,Hissho Sushi,2,34,3.5,American (New),Charlotte
0AZiq_OMKs3I9lTmwd5PSg,Tommy V's Osteria and Pizzeria,2,56,3.5,Italian,Phoenix
0AzoCP_nz0hv0-BpXLxq_A,Farm,2,101,3,American (Traditional),LasVegas
0b2-YVU2Oi_LHX6KwmWjpA,Darbar,2,120,4.5,Indian,Montreal
0B5Wc9BvcVTwe11-NpicTw,Subway,2,5,2.5,Fast Food,Phoenix
0B89ylbI0L08rgiZ5mGflw,Joe & Pie,1,31,3.5,Pizza,Pittsburgh
0b9xK8HknerqoYQQ3z_NYg,Agrikol,2,23,4,Anonymous,Montreal
0BgWMs-yBOFIkm9jo803Kg,Café Frida,1,34,4.5,Cafes,Montreal
0bIAt8OIgdBh-cl5t0E3pg,Tacos & Tequilas,1,43,4,Mexican,Phoenix
-0bl9EllYlei__4dl1W00Q,Wee Bite,1,6,3.5,Breakfast & Brunch,Edinburgh
0BpMvu5B9fY-KEbOuxLtFQ,Sushi Ave,2,125,3.5,Sushi Bars,Phoenix
0bQiWdKxj2EmsGYRVC9qyA,T & J Asian Cuisine,1,90,4,Asian Fusion,Phoenix
0bQKW7e23wTJxgvs_p2HjQ,Shish Kabobs & Gyros,1,79,4,Greek,Phoenix
0bQxDsdQ50AKVb8yvsyPeQ,All American Modern Sports Grill,2,58,3.5,American (Traditional),Phoenix
0BScRHEa2lVBCY4spkhmvQ,The Grille,2,28,3.5,American (New),Phoenix
0bvEdXuzPhZ_MuGA5KjPkA,Pizzeria Bros,2,19,4.5,Pizza,Montreal
0Bygrn-XjwiYLU57EWpKiA,La Grillia D'Oro,3,4,4.5,Steakhouses,Montreal
0CeEgarUoVP2Nq9s1Mn0Aw,Mad Dog Saloon,2,118,3,American (New),Phoenix
0CG3ns3gwWV5nOnfzSfUIQ,Black Bear Diner,2,297,4,Breakfast & Brunch,Phoenix
0CI1U1SNHFKdSGMD9M4emA,Dickey's Barbecue Pit,2,76,3.5,Barbeque,LasVegas
0CpLn6Sx7Gxv2_hThX3qzQ,New Seoul Korean,2,27,4,Korean,Madison
0CSlUTZiecFhGb3CrwEoiQ,Bières et Compagnie,2,3,3.5,Canadian (New),Montreal
0D5T1XBQBlWnsr57GBTU7A,P.A.K Crepes & Coffee,1,10,5,Coffee & Tea,Phoenix
0db71MbrvcJnyk71COCJBg,Great Wall Cuisine,2,301,3.5,Cantonese,Phoenix
0D-b8L0yFcNEi9k5mkoXiw,Capriotti's Sandwich Shop,2,45,3.5,Anonymous,LasVegas
0De3TQ_uSOXwgduKL0va3w,Sonic Drive-In,1,15,3.5,Fast Food,Phoenix
0dIChGWBs9ueUXl0hhkw2w,Crazy Jim's,2,152,4,Greek,Phoenix
0DmlApp_OFX1wuwvH7rvhg,Copper Blues,2,28,3.5,American (New),Phoenix
0dORc6ckZw5HezR3BuSsqw,Green New American Vegetarian,2,520,4.5,Vegetarian,Phoenix
0DR0OOVju_ZoPNVzneEQbQ,Postino Highland,2,42,4,Breakfast & Brunch,Phoenix
0DtZaDi7scZJ6c1sRGs8Vw,Ocean Sushi,2,10,3.5,Sushi Bars,Montreal
0dU-oiiYkWGT_Jwo18_Z7g,Rosati's Pizza,2,52,2.5,Italian,Phoenix
0DxeMAfznpqhxH1Z8O0_Yg,Magic Wok,1,44,4.5,Chinese,Madison
0dZDsLpO8xcluLZZ6sXtLA,M Cafe,2,37,3,Cafes,Montreal
0e0zwBVof4t_CGIelV5gfQ,Presse Café,2,7,2,Coffee & Tea,Montreal
0EBR4wDqtkbMC-wghpctEg,Samurai Sam's,1,21,3,Japanese,Phoenix
0eGGV3yyJT4joipvaoYrkw,El Guanaco Restaurant,2,6,4.5,Anonymous,LasVegas
0enMncxkQZB0-rHnoFMGLg,The Lodge At Cactus,2,86,3,Burgers,LasVegas
0EQSQwYecFTq7wpuUXLxnA,Globe Cafe,1,33,4,Coffee & Tea,LasVegas
0EXVIF07vw-QTTy9V7-ebg,The Bistro Queen Creek,2,104,4,Coffee & Tea,Phoenix
0F4YI5iE5CDzeQ4_ixIFDQ,Little Caesar's Pizza,0,3,3,Pizza,Phoenix
0F4ZjPgecXQQxvYy0onC5Q,La Cancha,2,10,4.5,Anonymous,Charlotte
0F9SlguwWGntcxX-ZG3CSA,Cafe Luna D'oro,0,6,4,Cafes,Montreal
0f9yhyfnyWB9hF85PNmcLQ,Cluck 'N Cup,1,75,4,Coffee & Tea,Charlotte
0FgwBx7pgmNdUtsd_T8UYQ,Ruths Chris Steak House,4,77,4,Steakhouses,Pittsburgh
0FL85lRTZpc1I6HbfnqKuQ,Trattoria Micco,1,6,4.5,Cafes,Montreal
0FmQpDFbWRIPHYBInCTwlg,Jack in the Box,2,8,2.5,Fast Food,LasVegas
0FmWly56nUTg60-b5k0gTQ,Bluebird Kitchen,2,168,4,Breakfast & Brunch,Pittsburgh
0FQ8Kj6ZITbN8lrlIZOugA,Monterrey Mexican Restaurant,1,41,3.5,Mexican,Charlotte
0fxmzX9vxrOBDGtLWSDb4Q,Rotisserie Ebal,0,5,3,Anonymous,Montreal
0g_KFvnPIkA8ywTXPPeRCg,Hong Kong Asian Diner,1,85,3.5,Asian Fusion,Phoenix
0GCpesRgXSVluFoB2otXlA,Firehouse Subs,1,72,4.5,Fast Food,LasVegas
0gf-Yj5sEUy9fLCPOh63ng,Pret A Manger,1,8,4.5,Coffee & Tea,Edinburgh
0giHAKqhmiCWS-bMPzMjQw,Aka Fuji,2,17,4,Sushi Bars,Montreal
-0GkcDiIgVm0XzDZC8RFOg,Crane Alley,2,140,3.5,American (Traditional),Urbana-Champaign
0gQrhOYWdO0XVZEKtOrvaA,Red Devil Italian Restaurant & Pizzeria,2,109,3.5,Pizza,Phoenix
0gsYv0BRBxd5wDYDsB9wDw,Jollibee,1,122,2.5,Fast Food,LasVegas
0gUfHbaPOZ34U9oAP2dd0w,Casa del Popolo,1,41,4,Vegetarian,Montreal
0h4Acu2I_OekwGL79lQWnA,Le Square,3,17,3,French,Montreal
0h64oEQLhlMrrsko7B1eNA,Sol i Luna Restaurant,2,52,4,Anonymous,Karlsruhe
0H7ewZ656xM0bulSMowWtQ,Sagos Baja Tavern & Lounge,2,89,4,American (New),LasVegas
0H8Xo8XtA6GkSI2hAF0LKw,Zarra's A Taste of Southern Italy,2,56,3.5,Italian,Pittsburgh
0hej0FRXraL5BNUKWhY_8w,Taco Bell,1,28,3,Fast Food,LasVegas
0hekndawD7zHxRwjQCS2Zw,Arby's,1,3,4,American (New),Phoenix
-0HGqwlfw3I8nkJyMHxAsQ,McDonald's,1,15,2.5,Burgers,Phoenix
0hY0qoXHcI3czshcrZPpYg,Del Taco,1,8,2.5,Mexican,Phoenix
0hYTkJtgQGu-ysCZnmFZDQ,The Siamese Cat,2,52,4,Thai,Phoenix
0hZLn2MG_mRPoyrt66JnLQ,Lucky Lou's American Grill,2,67,4,American (Traditional),Phoenix
0i0PwU8lpj4evYKQogWxcA,Public House,3,537,3.5,Anonymous,LasVegas
0IDIy6Ti9V4rKhX-WgWFHg,Curry in the Box,1,66,3.5,Thai,Madison
0idZ5QJ_divjmPyDzqktZA,Masa Sushi,2,152,4,Sushi Bars,Phoenix
0ieEqGInYunNBaBzg8j_WQ,Slices,1,46,3.5,Pizza,Phoenix
0iJhsBF_AkHsVUKCggWsQw,The Klassik Tavern,2,21,4,American (Traditional),Madison
0IJWOuv6BT3HYo2V-SttcA,Rizanos Pizza and Pasta,1,36,3.5,Pizza,LasVegas
0ik871AZ59p77xpkA0RwSA,Carl's Jr,1,12,3,Burgers,LasVegas
0IKwgLg_UApkFzMCAaJ1Lw,Uncle Sam's Submarines,1,82,4,Anonymous,Pittsburgh
0ilFtvFUJ71JqiaVxIM-KA,Pots N Tots,1,7,4.5,Anonymous,Madison
0iLGx8ilwfncucnYAknzzw,Lebo Subs,1,30,4,Anonymous,Pittsburgh
0IM89Z0KaBnmCo5Or2-FDg,Black Forest Inn,2,5,2.5,Anonymous,Waterloo
0Ir2L-nWFFQP3jB7fnWTuw,BRGR,2,72,3,Burgers,Pittsburgh
0Iu3lb-HD3IrsowtbVGzPw,Niyo,1,25,3,Japanese,Charlotte
0iyIM1AbDMWjJB5OEw7WVg,Bulldog Beer House,0,3,4,Steakhouses,Montreal
0J0FdaT-dhECIrnnlfQqqA,San Marco,2,9,3.5,Pizza,Karlsruhe
0j2UisBk89SHqihr0IdlJw,Sal's Pizza,1,36,3,Pizza,Phoenix
0JBktMcQgwxObtrwjILJuQ,Pizza Hut,1,13,2.5,Pizza,LasVegas
0jETMJNxaeKAlE_Ts0lruQ,Little Caesars,1,12,3,Pizza,LasVegas
0JFKxuixFnJen6MwOCi8Lg,Church's Chicken,1,14,2,Fast Food,Phoenix
0JhjsUzRz98dhAUr5o2DCw,Applebee's,2,112,3,American (Traditional),LasVegas
0jkZZRywo3wlmZcuCFbSEg,Macayo Vegas,2,42,3.5,Mexican,LasVegas
0Jm4RIxcfipZkl8KeZQVrw,St Andrews Restaurant,1,7,3.5,Italian,Edinburgh
0jMvE0Mu4GOfhztWz5YLoA,Images,1,3,4.5,American (Traditional),LasVegas
0Jouvs4G3d6CcG3pYGZ20A,Lunch Box,1,33,2.5,Breakfast & Brunch,Phoenix
0jq5ZFLRqAAujEuymdPu4g,MOzen Bistro,3,284,4,Asian Fusion,LasVegas
0jrqXBr8UJjlG23yJevGbg,China Express,1,13,4.5,Chinese,Phoenix
0JS32I8PvxfVIAqS77jcGA,Chipotle Mexican Grill,0,5,4,Fast Food,Phoenix
0jSLF-sYd23ZUAvXwqHDPg,Bhima's Warung,3,58,4,Anonymous,Waterloo
0JUcQpKWku8D86TVY6cTgA,Hometown Classic American Eats,1,138,4,Breakfast & Brunch,LasVegas
0jye3EpGbU3dFe4yf9pxzQ,Taqueria La Unica,1,10,3,Mexican,Charlotte
0JYy7b7rmRH6mmAZ8EuFxQ,Le Zéphire,2,6,2.5,Cafes,Montreal
0K35eGvzVRZEirNo5v_WfA,Ajo Al's Mexican Cafe,2,120,3.5,Mexican,Phoenix
0K634ehk41ZRc4kj3NTAEQ,Chompie's Deli,2,461,3.5,Breakfast & Brunch,Phoenix
0K8roYiVL3c5koa5pDEBUw,Bricktop's Restaurant,2,203,4,American (New),Charlotte
0KkMoh1zaAloeomx1cBXTw,Chick-fil-A,1,10,3.5,Fast Food,Charlotte
0KNRmt72IWxI1JLpfpLwSA,Cantina 1511,2,160,3.5,Mexican,Charlotte
0kRBRm5xOWclzemsLl9iQA,Hickory River Smokehouse,1,75,3.5,American (Traditional),Urbana-Champaign
0KU-tajtS1YDaqNN_EmPEA,Chennai Express,0,3,4.5,Indian,Montreal
0kZ4aYmqf5fzTt9Yvz8Kvw,Waffle House,1,64,3.5,Breakfast & Brunch,Phoenix
0l028v-NfBCDW2sVkfqDRQ,Hamada's Asiana,0,3,1.5,Japanese,LasVegas
0LAazCkT204ZB5636IS5zg,Dynamite Pizza,0,4,4,Pizza,Waterloo
0LBv0QQK9L6ArPkO4eXjJA,Hong Kong Kitchen 3,1,47,4.5,Chinese,Phoenix
0le8kj4gIHe9aZ1NfS2_Ag,Burger King,1,14,2,Anonymous,Phoenix
0lEp4vISRmOXa8Xz2pWhbw,Cafe Zupas,1,248,4,Anonymous,Phoenix
0lFRJ0q1PU_R4YaLNRWnpA,Nitaya Thai Restaurant,2,49,3,Thai,Urbana-Champaign
0-lJQCSwnHmIczjcSw_N_g,Kokobelli Bagel Cafe,1,110,4,Breakfast & Brunch,Phoenix
0LLaVEXjtW0aW0FzU9uRoA,Yin's Chinese Resturant,1,25,4,Chinese,Phoenix
0lP8Y9-51l7LydplYtDfBg,La Salle à Manger,3,83,4,Breakfast & Brunch,Montreal
0lslsYnEVGDtXiM9V2GxWg,Ginza Of Tokyo,2,56,2.5,American (New),Madison
0lSpc7JQo6rXUE6nLHghLQ,Burger Lounge,2,20,4,Burgers,LasVegas
0lWQSXID3T7K3DbjX7CpqQ,China AAA,1,66,4,Chinese,LasVegas
0m0KmAYGvC34MfwJIEgCEA,Fuddruckers,2,74,3.5,Burgers,Phoenix
0mEX61cGG-LMAdrsZL3erw,Taco Bell,1,11,2.5,Fast Food,Charlotte
0mLadTWoDC6K_NFLMe29mA,K-Bowl,1,45,4,Korean,Urbana-Champaign
0mPrp8m_caTxdSGfIxNtTw,Tommy Bahama Restaurant | Bar | Store - Las Vegas,2,323,4,Seafood,LasVegas
0MQ3inDAuiq43TN9hw_Rbw,Sonic Drive-In,1,10,3.5,American (Traditional),Phoenix
0MQbIFVam9tIRLSdz5_Rag,Le Lotus Bleu Restaurant,1,10,4,Chinese,Montreal
0ms0KIi4TldMAHSElBoWWg,Kinoya Izakaya,2,33,3,Japanese,Montreal
0mYlBBYkKTk4prNj7tsBlQ,Au Bon Pain Co,0,4,3.5,Cafes,Pittsburgh
0nCS2KIWbqV4p5UZ8zZ6TA,Firehouse Subs,1,9,4,Fast Food,Charlotte
0NeXPGy3_N9T4IeHde7iGQ,Nothing But Noodles,2,70,3.5,Anonymous,Charlotte
0ng1b8buaqJ7deuiDxMWFg,Glutton,2,307,4.5,American (New),LasVegas
0nGjXTpUtpIJl10PL0eBGg,Breakfast Club,2,305,3.5,Breakfast & Brunch,Phoenix
0NhcabzEyeCIMsNCPOX-MQ,Jimmy John's,1,47,3.5,Anonymous,Phoenix
0NKoM64Tp6qEvMz-DYWhbw,Les Enfants Terribles,2,28,3,Anonymous,Montreal
0NlTmTzKYXbE6Hx2iGEb5A,El Encanto DOS,2,145,3,Mexican,Phoenix
0nnqnQ17emhcvi1uSheUvw,Westwood Bar & Grill,0,3,2.5,American (Traditional),Pittsburgh
0NNw9CHm0X8LJBvmIJvBIA,Jordan's Big Ten Pub,2,69,4.5,American (Traditional),Madison
0no1_3lj2ESQFgPaJAYZtg,Subway,1,3,2,Fast Food,Phoenix
0nT6cj3YBJIJSwHL4mKlJw,Pho Viet,0,3,2.5,Vietnamese,Phoenix
0NWm7KorY2NDl9jAjZPTRw,Thai Orchid,2,4,4.5,Thai,Karlsruhe
0o3t16CHwlhl-44fuuhYaQ,La Sierra Mexican Restaurant,0,3,3,Vietnamese,LasVegas
0O5yuql5sNG1L_bpHb553g,Vinny's Pizza,1,14,2.5,Pizza,Pittsburgh
0OhiWafyODzdWh4LR1Fphw,Restaurant Da Vinci,4,26,4,Italian,Montreal
0OjN8M62r8cJhSF1mGfsdg,Sonic Drive-In,1,12,2.5,American (Traditional),Phoenix
0ONypOKIhttBz9IJzBE8jg,Fleming's Prime Steakhouse & Wine Bar,3,216,3.5,Steakhouses,Phoenix
0OO33xWUYsfIzL9DU4DfXw,Restaurant Du College,2,5,3,Italian,Montreal
0oQFFOdPZycIBmGkoBrlbg,Noodles & Company,1,34,3.5,Anonymous,Madison
0ORPehdGZci1Z_BTKe_5VA,Il Tetto:  A Rooftop Beer Garden,2,42,3,Italian,Pittsburgh
0OTWK0GcabvOWfaqqJsBxw,Mersin Kebab-Pizza-Imbiß,1,4,4,Anonymous,Karlsruhe
0oz45sNYYP2LKKBjNTD2yA,Port of Subs,1,27,3.5,Anonymous,LasVegas
0P0XckSv_2_ZNKoYlhT4Gw,Culver's,1,11,3.5,Burgers,Urbana-Champaign
0p3MbCriuvH9hgqRK9W-LA,Milio's Sandwiches,1,5,2.5,Anonymous,Madison
0pGLXuFpUNTgArmOgbBpwg,McDonald's,1,10,2,Burgers,Phoenix
0Pid9Wbjfp6p4BUGPi6Qcg,Terrasse Place D'Armes,2,30,3.5,Canadian (New),Montreal
0pikmKdTttjRlDHRS68z0w,Taqueria La Unica,1,16,3.5,Mexican,Charlotte
0p-JqQ3DOXC90ad563C1FQ,Tony's Pizza- Ballantyne,1,75,4,Pizza,Charlotte
0pQhnZ5CV60lSKTQg2GKng,Oakcrest Tavern,2,52,4,American (Traditional),Madison
0pXk2JkijBpi2Iz0D5pFXA,Kabul Restaurant,2,133,3.5,Mediterranean,Madison
0Q4SxppwaTjQnGhdjy3Hsg,McDonald's,1,3,2.5,Burgers,Montreal
0Q7ftIbv1r7Jiupuxi7WDw,Syrtaki,2,19,3.5,Greek,Karlsruhe
0q98gY5I_5Ad_zLowCDkGA,Lakeside Bar & Grill,2,117,3.5,Burgers,Phoenix
-0QBrNvhrPQCaeo7mTo0zQ,La Salcita,1,4,3.5,Anonymous,Phoenix
0QFuPPkKOi9CaQYskMVO5g,Crazy Falafel,1,4,3.5,Mediterranean,Montreal
0QHBb-nEi1ZX7ciSUweL0w,Sushi San,2,125,4,Japanese,Phoenix
0QI1fVQ3dYUws2DZhBGDpQ,Subway,1,16,3,Fast Food,LasVegas
0QkkNagJaWllynycTF-fRQ,Steel Cactus,2,185,2.5,Mexican,Pittsburgh
0QtGVVXoDnKJxPA0v2yckA,Ceres,2,27,3,Breakfast & Brunch,LasVegas
0QTn4pMzKv1mnQifcP9YoQ,Autumn Court,2,157,3.5,Sushi Bars,Phoenix
0qU9e6D3shl4dxYyiNuqfg,Café Mariposa,1,4,4,Breakfast & Brunch,Montreal
0qUesn1TBPpPjW20h5Lqfg,Fresh Wasabi,2,154,4,Sushi Bars,Phoenix
0QYucq-OkyThZzGdhONSHw,Great China,1,9,3,Chinese,Charlotte
0r0MmNl9Mj57qg-bFWL-rw,The Box Car Buffet,1,4,3.5,Anonymous,LasVegas
0R5W3JfCKW_DT6szm-826A,Birch Restaurant & Bar,2,4,2,American (Traditional),Charlotte
0rBgNB2FKdIEKgNtiRa6Xw,International House of Pancakes,1,49,2.5,Coffee & Tea,LasVegas
0rbT0Nf-A56t4DnYIIvy-Q,Cafe Zupas,1,163,4,Cafes,Phoenix
0RD2dEOZTK5eCzYT5ogH8w,PePeRo,2,149,4,Korean,Charlotte
0Rf3R61n9Ac45mS408n4Ww,Cacao 70,2,185,4,Breakfast & Brunch,Montreal
0rGKsDpXf8H2fLaDEwWa4Q,Fresh Corner,0,4,3.5,American (Traditional),Pittsburgh
0RIAwEggED60mK3mDSTr-Q,Davinci's Pizza,1,68,4,Pizza,Charlotte
0rj2xW1YKAbfHxe804Fefw,Benvenuto's Italian Grill,2,51,3,Italian,Madison
0RqNRc6RiILzZxK9J8Kqug,Red Robin Gourmet Burgers,2,128,3.5,Burgers,Phoenix
0Rrih6W3LGrNGB_3cQaplg,Fry's,1,25,3.5,Anonymous,Phoenix
0RsYRnk0z2Y_GbK7fB9nLQ,Cabotins,2,8,4,Breakfast & Brunch,Montreal
0sbPpUIyTpcx90bLRsVx0w,Shuffletown Drive-In,1,25,4,Breakfast & Brunch,Charlotte
0-sdroUNeGuoDt4J-ij3_A,Logan's Roadhouse,2,17,2,American (Traditional),Phoenix
0SepDX0DR46sCdxkCI5Txg,Joe's Touch of Italy,2,13,4,Italian,Charlotte
0sGhloiZf62hF_OTaahS1A,Two Louie's Market,1,16,4.5,Anonymous,Pittsburgh
