Business_id,Name,City,Price Range,Review Count,Stars,Cuisine
_WP0nIqmrSFLcY8nV8KUSA,Tapas Papa Frita,Scottsdale,2,357,3.5,Anonymous
_wrA7CMbMqcWEDCNghi5cg,Mimis Cafe,Glendale,2,110,2.5,Breakfast & Brunch
_WU8xM2pvdVHSjDMdEm8Ow,La Reyna Mexican Restaurant & Mariscos,Las Vegas,2,15,4,Mexican
_WxiLrlNpPuERam8YuQ-dg,Da Giovanni,Karlsruhe,0,10,4.5,Italian
_xczdepRHcB-4RktSA3xgw,Korean Restaurant,Charlotte,2,23,4,Korean
_XdXoDwJNSbx09v8wlynFA,Nolana Pizzeria,montreal,2,27,4,Pizza
_xeigHhwNOB6N1if3lQO3w,Olive Garden Italian Restaurant,Madison,2,41,3,Italian
_xmJB767rROtAy6XepMlkQ,The Buffet At TI,Las Vegas,2,613,2.5,Breakfast & Brunch
_XSFS-QQpuP1sQVqNKrxGw,Gypsy's Roadhouse,Phoenix,1,12,4.5,Burgers
_xssBWvthbdPh2KdAaAJSw,Glass Nickel Pizza,Madison,2,26,3,Pizza
_YCwkkdiW5KliTK8g8Tlew,Heist Brewery,Charlotte,2,383,3.5,American (New)
_yPgKR2Q9IJZ_sWDwvmq1g,J & B Family Restaurant,Kitchener,2,7,5,Canadian (New)
_yQkTIlbJlBt0tQRbzBa7g,China Star,Henderson,0,3,2.5,Chinese
_YswYrpv6YdO3R3CP8R8oQ,Morton's The Steakhouse,Scottsdale,4,120,3,American (Traditional)
_yW2zLQAmqhj2m7rBbpFPw,Culver's,Peoria,1,46,3.5,Burgers
_YwaJy2wtry7kds0VwvJ4Q,Franco's Chip Shop,Edinburgh,1,16,4,Fast Food
_YXBQ5Z75ZVlSV1HUtXgBg,Wang & King Asian Cafe,Charlotte,1,47,3,Japanese
_yyHTeCtVOQKjD6G6GO_lg,Eadies's Market,Pittsburgh,2,13,3.5,Cafes
_z8eyM5pAiW9CtHU2bga1A,Pizzeria Magpie,montreal,2,13,3,Pizza
_z9UrC5hCTBK1JIgQD0YDw,Noodles & Company,Madison,1,56,3.5,Anonymous
_zBGLuqsrqpTGtO9M1Ql9Q,No1 Grange Road,Edinburgh,3,6,3,Anonymous
_zgFLQBXMBP7XMhKp6_BYA,Paname Sandwicherie,montreal,1,4,4,Fast Food
_ZGgROII4bTkc57decF85A,Bacaro Urban Pizzeria,montreal,0,6,3,Italian
_zj1jifyGsT611EkfOgHhA,Subway,Las Vegas,1,5,2.5,Fast Food
_zksiS8qbYcn9GMi6kqhoA,Little Caesar's Pizza,Phoenix,1,3,1.5,Pizza
_ZR4CE9JwB42By5R7qVi2g,Subway,Las Vegas,1,8,2.5,Fast Food
_zrSQdISpB_qry9tb098rw,Rao's,Las Vegas,3,652,3.5,Italian
_ZyFytyHTuYJoZgwj7yitQ,Clancy's Pub,Scottsdale,2,72,3.5,American (Traditional)
_ZyJLAlkmqefU0WXQ2o6jQ,Sammy's Woodfired Pizza and Grill,Las Vegas,2,244,3.5,Pizza
0_3EKletnyBQQOAqYrmUnQ,C'ChoColat,montreal,2,30,4,Anonymous
0_6u_uhvLYGRt9YLtZLa9A,Pizzeria Luisenstube,Ettlingen,1,4,3,Italian
0_BIIfLeB9DEG8Tss6bZQQ,Maldini's Taste of Italy,Pittsburgh,0,7,3.5,Pizza
0_CG2HJGjGAgyxVKlBgLGg,Fresh Cut,Edinburgh,0,7,3.5,Anonymous
0_LZEAYsexEZS-OFTjdjNQ,Flavors The Buffet,Las Vegas,2,485,3,Anonymous
0_tdxG9EhtSc9CCHWeJAdg,Nook Kitchen,Phoenix,2,37,4.5,Italian
00F1t_WeyPx4eQV3kPqv5w,Ray's Pizza,Surprise,1,34,4,Pizza
00Xax3gkt7x1U06JBDIiEg,Rick's Rollin Smoke BBQ & Tavern,Las Vegas,2,90,4,Barbeque
00xD3o61AjrGOpEHiGPEwg,Taco Shack,Tempe,1,58,3.5,Vegetarian
0123BsbSufx_cKhbbVWmIQ,Rintheimer Stuben im Tsv,Karlsruhe,2,3,4.5,Anonymous
014pkZADThO2BoXFa1tuKg,Promenade Cafe,Las Vegas,1,58,2.5,Breakfast & Brunch
01euuGhBwvcDhl9KcPTang,El Salsita,Mesa,1,11,2.5,Breakfast & Brunch
01hHIKQBwJL-GcjpGuBrLA,Bonitas,Glendale,1,49,4,Mexican
02rrDia_FTc8jN7LGqzIbQ,Corral West Arena,Goodyear,2,14,5,Barbeque
02sOq3KVhvbOzFFmkC4Qtw,Ming Fu,Matthews,2,83,3.5,Sushi Bars
03_t9LNPKZs4d-hkmqzLTQ,The Mash Tun,Edinburgh,2,11,4,Anonymous
039MksBX4qnW6v_wOpA2Ew,Le Ballpark,montreal,2,21,4,Italian
03eWcf0c0PciZt_gVATwMw,Swiss Chalet Rotisserie & Grill,Kitchener,2,3,4.5,American (Traditional)
03IKzXT_2X8qV__BZdnxtA,Okia,Laval,2,4,4,Asian Fusion
03yij332OZ6UNqajNgZsGA,Babcock Hall Dairy Store,Madison,1,42,4.5,Anonymous
0-407ZN5bpARlNh9FOHh6Q,Dinghao Shanghai Bistro,Mesa,1,48,3,Chinese
04h3nxtkDfaKsJhrKRHZ-Q,Taco Bell,Sun Prairie,1,12,2,Fast Food
04HakCR6gEeRYNAoKxkppQ,Hacienda Restaurant,Phoenix,1,4,3,Mexican
04Jrd2zSzwHwmBqdKQDmIw,Yogis Grill,Mesa,1,42,3,Japanese
04MB_bGvE_XPx2cd-k4b1g,Alfonso's Mexican Food,Chandler,1,18,4,Mexican
04ogq23JnzauhezrWEXG_g,Pittsburgh Barbecue Company,Pittsburgh,2,58,4,Barbeque
04P3hZHQY4Wq7atYIkJX0Q,Bea Taco Town,Pittsburgh,1,3,3.5,Mexican
04SHVStCJ-517oUBKEBjfQ,Roberto's Taco Shop,Henderson,1,47,3,Mexican
05FJCAvUFOAk8B_nIOqt7A,Legends,Champaign,1,65,3.5,Anonymous
05FkTuKNfebc8BafSAq1Lw,V3 Flatbread Pizza,Pittsburgh,1,34,4,Pizza
05fTEsjUPVo5jks8PpNKCQ,Rollin Smoke Barbeque,Las Vegas,2,1844,4.5,Burgers
05i9WpIZPJRb-d0XF6ywTQ,Waterside Cafe,Las Vegas,2,3,3,Cafes
05tazaFQt1EnQ_Gk_1AFyg,Nine Fine Irishmen,Las Vegas,2,823,4,Anonymous
06kfoeRs9Acj82Yl3i9p_w,Wildflower Bread Company,Gilbert,2,125,4.5,American (Traditional)
06NjrKnpuwCWQQfKpt4tvQ,Las Islitas Mariscos,North Las Vegas,2,177,4,Seafood
06YP_JnJzns84fOyQ0HA0Q,Playas Del Novilleros,Phoenix,3,10,4.5,Seafood
07cMlpbiOeiR8AP8JR0c_g,Milio's Sandwiches,Madison,0,4,3.5,Anonymous
081EZ8AIZ4QWVaYl_1wUCw,Cafe Carré,Karlsruhe,3,4,3.5,Coffee & Tea
08eBj_o6oTncJR0ylM8qSg,Rice Garden,Scottsdale,1,18,3.5,Fast Food
08eRFhpedodAf6atSRK09g,The Colombian Spot,Pittsburgh,1,8,4.5,Anonymous
08-gH0F1IGXDDlCYEpDbMg,Fiddler's Green,montreal,2,53,4,Anonymous
08IFR_ruWR96K3Q6sakI_g,Sushi Creek,Queen Creek,2,187,4,Sushi Bars
08ke0Orbu5x3mYZPgMadaw,Sin City Thai Restaurant,Las Vegas,1,73,3.5,Thai
08mwcGYuwXeADV9eLATRyQ,Jet's Pizza,Charlotte,2,18,3.5,Pizza
08n_s26U9MCCMe-QvEjwiA,Piri Piri Hochelaga,montreal,2,6,4.5,Anonymous
08qUHIm3HIFMnkMdS5IYLg,Barbacoa Kings,Las Vegas,1,6,5,Mexican
08UPumc2Tr3trW8J5SCrow,El Rancho Mexican Grill,Madison,1,30,4.5,Mexican
098lYL3ZpOayRvk7MbwyLg,Teriyaki Madness,Las Vegas,1,87,4,Asian Fusion
0-9h0LgHXgV-jz5EXWmnmA,Rocket Café,Edinburgh,1,23,4,Coffee & Tea
09H5iBjLtJCVl76WLW_a9w,Toscana Osteria,Glendale,2,20,4,Pizza
09r7xwM1OTEM2hnAM8WPFA,Noodles & Company,Oakland,1,55,3,Anonymous
0-A_cxbEmlkkq0362cvi3A,Hot Dog Daddy,Cave Creek,1,10,4.5,Hot Dogs
0a4lX5VhCXJOwe-idxnVbw,Sitara,Urbana,2,135,4,Vegetarian
0ACVidzreTcv88AHqWXqNA,Subway,Las Vegas,2,9,2.5,Fast Food
0aJVALy940i-NMWDZsIPRg,Bisque Bar and Brasserie,Edinburgh,3,9,3.5,Anonymous
0ANCSsUU-kJijIe335ITpw,Adela's Italian,Phoenix,2,110,4.5,Italian
0AOXM-nZqXro6LAT4EKqpw,TRUE Crafted Pizza,Charlotte,2,163,4,Pizza
0aV8mzabKSFylfi0NQGqlQ,Los Tacos,Las Vegas,1,220,4,Mexican
0AvBnd7-gs4Buj2EVlpxMA,Petinos,Laval,2,27,4.5,Breakfast & Brunch
0ayh3LxJwSbJEOlBCx9APA,Sonoma Grille,Pittsburgh,3,289,3.5,American (New)
0Ayzd0haow5Ek3CdfZg5bA,Hissho Sushi,Charlotte,2,34,3.5,American (New)
0AZiq_OMKs3I9lTmwd5PSg,Tommy V's Osteria and Pizzeria,Phoenix,2,56,3.5,Italian
0AzoCP_nz0hv0-BpXLxq_A,Farm,North Las Vegas,2,101,3,American (Traditional)
0b2-YVU2Oi_LHX6KwmWjpA,Darbar,montreal,2,120,4.5,Indian
0B5Wc9BvcVTwe11-NpicTw,Subway,Queen Creek,2,5,2.5,Fast Food
0B89ylbI0L08rgiZ5mGflw,Joe & Pie,Pittsburgh,1,31,3.5,Pizza
0b9xK8HknerqoYQQ3z_NYg,Agrikol,montreal,2,23,4,Anonymous
0BgWMs-yBOFIkm9jo803Kg,Café Frida,montreal,1,34,4.5,Cafes
0bIAt8OIgdBh-cl5t0E3pg,Tacos & Tequilas,Phoenix,1,43,4,Mexican
-0bl9EllYlei__4dl1W00Q,Wee Bite,Edinburgh,1,6,3.5,Breakfast & Brunch
0BpMvu5B9fY-KEbOuxLtFQ,Sushi Ave,Phoenix,2,125,3.5,Sushi Bars
0bQiWdKxj2EmsGYRVC9qyA,T & J Asian Cuisine,Peoria,1,90,4,Asian Fusion
0bQKW7e23wTJxgvs_p2HjQ,Shish Kabobs & Gyros,Scottsdale,1,79,4,Greek
0bQxDsdQ50AKVb8yvsyPeQ,All American Modern Sports Grill,Scottsdale,2,58,3.5,American (Traditional)
0BScRHEa2lVBCY4spkhmvQ,The Grille,Mesa,2,28,3.5,American (New)
0bvEdXuzPhZ_MuGA5KjPkA,Pizzeria Bros,montreal,2,19,4.5,Pizza
0Bygrn-XjwiYLU57EWpKiA,La Grillia D'Oro,Lasalle,3,4,4.5,Steakhouses
0CeEgarUoVP2Nq9s1Mn0Aw,Mad Dog Saloon,Mesa,2,118,3,American (New)
0CG3ns3gwWV5nOnfzSfUIQ,Black Bear Diner,Goodyear,2,297,4,Breakfast & Brunch
0CI1U1SNHFKdSGMD9M4emA,Dickey's Barbecue Pit,Las Vegas,2,76,3.5,Barbeque
0CpLn6Sx7Gxv2_hThX3qzQ,New Seoul Korean,Madison,2,27,4,Korean
0CSlUTZiecFhGb3CrwEoiQ,Bières et Compagnie,Terrebonne,2,3,3.5,Canadian (New)
0D5T1XBQBlWnsr57GBTU7A,P.A.K Crepes & Coffee,Phoenix,1,10,5,Coffee & Tea
0db71MbrvcJnyk71COCJBg,Great Wall Cuisine,Phoenix,2,301,3.5,Cantonese
0D-b8L0yFcNEi9k5mkoXiw,Capriotti's Sandwich Shop,Henderson,2,45,3.5,Anonymous
0De3TQ_uSOXwgduKL0va3w,Sonic Drive-In,Phoenix,1,15,3.5,Fast Food
0dIChGWBs9ueUXl0hhkw2w,Crazy Jim's,Phoenix,2,152,4,Greek
0DmlApp_OFX1wuwvH7rvhg,Copper Blues,Tempe,2,28,3.5,American (New)
0dORc6ckZw5HezR3BuSsqw,Green New American Vegetarian,Phoenix,2,520,4.5,Vegetarian
0DR0OOVju_ZoPNVzneEQbQ,Postino Highland,Scottsdale,2,42,4,Breakfast & Brunch
0DtZaDi7scZJ6c1sRGs8Vw,Ocean Sushi,montreal,2,10,3.5,Sushi Bars
0dU-oiiYkWGT_Jwo18_Z7g,Rosati's Pizza,Peoria,2,52,2.5,Italian
0DxeMAfznpqhxH1Z8O0_Yg,Magic Wok,Madison,1,44,4.5,Chinese
0dZDsLpO8xcluLZZ6sXtLA,M Cafe,montreal,2,37,3,Cafes
0e0zwBVof4t_CGIelV5gfQ,Presse Café,montreal,2,7,2,Coffee & Tea
0EBR4wDqtkbMC-wghpctEg,Samurai Sam's,Phoenix,1,21,3,Japanese
0eGGV3yyJT4joipvaoYrkw,El Guanaco Restaurant,Las Vegas,2,6,4.5,Anonymous
0enMncxkQZB0-rHnoFMGLg,The Lodge At Cactus,Las Vegas,2,86,3,Burgers
0EQSQwYecFTq7wpuUXLxnA,Globe Cafe,Las Vegas,1,33,4,Coffee & Tea
0EXVIF07vw-QTTy9V7-ebg,The Bistro Queen Creek,Queen Creek,2,104,4,Coffee & Tea
0F4YI5iE5CDzeQ4_ixIFDQ,Little Caesar's Pizza,Glendale,0,3,3,Pizza
0F4ZjPgecXQQxvYy0onC5Q,La Cancha,Matthews,2,10,4.5,Anonymous
0F9SlguwWGntcxX-ZG3CSA,Cafe Luna D'oro,montreal,0,6,4,Cafes
0f9yhyfnyWB9hF85PNmcLQ,Cluck 'N Cup,Charlotte,1,75,4,Coffee & Tea
0FgwBx7pgmNdUtsd_T8UYQ,Ruths Chris Steak House,Pittsburgh,4,77,4,Steakhouses
0FL85lRTZpc1I6HbfnqKuQ,Trattoria Micco,Montreal-West,1,6,4.5,Cafes
0FmQpDFbWRIPHYBInCTwlg,Jack in the Box,Las Vegas,2,8,2.5,Fast Food
0FmWly56nUTg60-b5k0gTQ,Bluebird Kitchen,Pittsburgh,2,168,4,Breakfast & Brunch
0FQ8Kj6ZITbN8lrlIZOugA,Monterrey Mexican Restaurant,Matthews,1,41,3.5,Mexican
0fxmzX9vxrOBDGtLWSDb4Q,Rotisserie Ebal,Saint-Laurent,0,5,3,Anonymous
0g_KFvnPIkA8ywTXPPeRCg,Hong Kong Asian Diner,Tempe,1,85,3.5,Asian Fusion
0GCpesRgXSVluFoB2otXlA,Firehouse Subs,Las Vegas,1,72,4.5,Fast Food
0gf-Yj5sEUy9fLCPOh63ng,Pret A Manger,Edinburgh,1,8,4.5,Coffee & Tea
0giHAKqhmiCWS-bMPzMjQw,Aka Fuji,Verdun,2,17,4,Sushi Bars
-0GkcDiIgVm0XzDZC8RFOg,Crane Alley,Urbana,2,140,3.5,American (Traditional)
0gQrhOYWdO0XVZEKtOrvaA,Red Devil Italian Restaurant & Pizzeria,Phoenix,2,109,3.5,Pizza
0gsYv0BRBxd5wDYDsB9wDw,Jollibee,Las Vegas,1,122,2.5,Fast Food
0gUfHbaPOZ34U9oAP2dd0w,Casa del Popolo,montreal,1,41,4,Vegetarian
0h4Acu2I_OekwGL79lQWnA,Le Square,montreal,3,17,3,French
0h64oEQLhlMrrsko7B1eNA,Sol i Luna Restaurant,Karlsruhe,2,52,4,Anonymous
0H7ewZ656xM0bulSMowWtQ,Sagos Baja Tavern & Lounge,Las Vegas,2,89,4,American (New)
0H8Xo8XtA6GkSI2hAF0LKw,Zarra's A Taste of Southern Italy,Pittsburgh,2,56,3.5,Italian
0hej0FRXraL5BNUKWhY_8w,Taco Bell,Las Vegas,1,28,3,Fast Food
0hekndawD7zHxRwjQCS2Zw,Arby's,Phoenix,1,3,4,American (New)
-0HGqwlfw3I8nkJyMHxAsQ,McDonald's,Phoenix,1,15,2.5,Burgers
0hY0qoXHcI3czshcrZPpYg,Del Taco,Phoenix,1,8,2.5,Mexican
0hYTkJtgQGu-ysCZnmFZDQ,The Siamese Cat,Tempe,2,52,4,Thai
0hZLn2MG_mRPoyrt66JnLQ,Lucky Lou's American Grill,Mesa,2,67,4,American (Traditional)
0i0PwU8lpj4evYKQogWxcA,Public House,Las Vegas,3,537,3.5,Anonymous
0IDIy6Ti9V4rKhX-WgWFHg,Curry in the Box,Fitchburg,1,66,3.5,Thai
0idZ5QJ_divjmPyDzqktZA,Masa Sushi,Gilbert,2,152,4,Sushi Bars
0ieEqGInYunNBaBzg8j_WQ,Slices,Phoenix,1,46,3.5,Pizza
0iJhsBF_AkHsVUKCggWsQw,The Klassik Tavern,Verona,2,21,4,American (Traditional)
0IJWOuv6BT3HYo2V-SttcA,Rizanos Pizza and Pasta,Las Vegas,1,36,3.5,Pizza
0ik871AZ59p77xpkA0RwSA,Carl's Jr,Las Vegas,1,12,3,Burgers
0IKwgLg_UApkFzMCAaJ1Lw,Uncle Sam's Submarines,Pittsburgh,1,82,4,Anonymous
0ilFtvFUJ71JqiaVxIM-KA,Pots N Tots,Madison,1,7,4.5,Anonymous
0iLGx8ilwfncucnYAknzzw,Lebo Subs,Pittsburgh,1,30,4,Anonymous
0IM89Z0KaBnmCo5Or2-FDg,Black Forest Inn,Conestogo,2,5,2.5,Anonymous
0Ir2L-nWFFQP3jB7fnWTuw,BRGR,Pittsburgh,2,72,3,Burgers
0Iu3lb-HD3IrsowtbVGzPw,Niyo,Charlotte,1,25,3,Japanese
0iyIM1AbDMWjJB5OEw7WVg,Bulldog Beer House,montreal,0,3,4,Steakhouses
0J0FdaT-dhECIrnnlfQqqA,San Marco,Karlsruhe,2,9,3.5,Pizza
0j2UisBk89SHqihr0IdlJw,Sal's Pizza,Tempe,1,36,3,Pizza
0JBktMcQgwxObtrwjILJuQ,Pizza Hut,Las Vegas,1,13,2.5,Pizza
0jETMJNxaeKAlE_Ts0lruQ,Little Caesars,Las Vegas,1,12,3,Pizza
0JFKxuixFnJen6MwOCi8Lg,Church's Chicken,Chandler,1,14,2,Fast Food
0JhjsUzRz98dhAUr5o2DCw,Applebee's,Henderson,2,112,3,American (Traditional)
0jkZZRywo3wlmZcuCFbSEg,Macayo Vegas,Las Vegas,2,42,3.5,Mexican
0Jm4RIxcfipZkl8KeZQVrw,St Andrews Restaurant,Edinburgh,1,7,3.5,Italian
0jMvE0Mu4GOfhztWz5YLoA,Images,Henderson,1,3,4.5,American (Traditional)
0Jouvs4G3d6CcG3pYGZ20A,Lunch Box,Phoenix,1,33,2.5,Breakfast & Brunch
0jq5ZFLRqAAujEuymdPu4g,MOzen Bistro,Las Vegas,3,284,4,Asian Fusion
0jrqXBr8UJjlG23yJevGbg,China Express,Mesa,1,13,4.5,Chinese
0JS32I8PvxfVIAqS77jcGA,Chipotle Mexican Grill,Glendale,0,5,4,Fast Food
0jSLF-sYd23ZUAvXwqHDPg,Bhima's Warung,Waterloo,3,58,4,Anonymous
0JUcQpKWku8D86TVY6cTgA,Hometown Classic American Eats,Las Vegas,1,138,4,Breakfast & Brunch
0jye3EpGbU3dFe4yf9pxzQ,Taqueria La Unica,Charlotte,1,10,3,Mexican
0JYy7b7rmRH6mmAZ8EuFxQ,Le Zéphire,montreal,2,6,2.5,Cafes
0K35eGvzVRZEirNo5v_WfA,Ajo Al's Mexican Cafe,Phoenix,2,120,3.5,Mexican
0K634ehk41ZRc4kj3NTAEQ,Chompie's Deli,Tempe,2,461,3.5,Breakfast & Brunch
0K8roYiVL3c5koa5pDEBUw,Bricktop's Restaurant,Charlotte,2,203,4,American (New)
0KkMoh1zaAloeomx1cBXTw,Chick-fil-A,Charlotte,1,10,3.5,Fast Food
0KNRmt72IWxI1JLpfpLwSA,Cantina 1511,Charlotte,2,160,3.5,Mexican
0kRBRm5xOWclzemsLl9iQA,Hickory River Smokehouse,Urbana,1,75,3.5,American (Traditional)
0KU-tajtS1YDaqNN_EmPEA,Chennai Express,montreal,0,3,4.5,Indian
0kZ4aYmqf5fzTt9Yvz8Kvw,Waffle House,Phoenix,1,64,3.5,Breakfast & Brunch
0l028v-NfBCDW2sVkfqDRQ,Hamada's Asiana,Las Vegas,0,3,1.5,Japanese
0LAazCkT204ZB5636IS5zg,Dynamite Pizza,Kitchener,0,4,4,Pizza
0LBv0QQK9L6ArPkO4eXjJA,Hong Kong Kitchen 3,Phoenix,1,47,4.5,Chinese
0le8kj4gIHe9aZ1NfS2_Ag,Burger King,Mesa,1,14,2,Anonymous
0lEp4vISRmOXa8Xz2pWhbw,Cafe Zupas,Phoenix,1,248,4,Anonymous
0lFRJ0q1PU_R4YaLNRWnpA,Nitaya Thai Restaurant,Champaign,2,49,3,Thai
0-lJQCSwnHmIczjcSw_N_g,Kokobelli Bagel Cafe,Mesa,1,110,4,Breakfast & Brunch
0LLaVEXjtW0aW0FzU9uRoA,Yin's Chinese Resturant,Phoenix,1,25,4,Chinese
0lP8Y9-51l7LydplYtDfBg,La Salle à Manger,montreal,3,83,4,Breakfast & Brunch
0lslsYnEVGDtXiM9V2GxWg,Ginza Of Tokyo,Madison,2,56,2.5,American (New)
0lSpc7JQo6rXUE6nLHghLQ,Burger Lounge,Las Vegas,2,20,4,Burgers
0lWQSXID3T7K3DbjX7CpqQ,China AAA,Las Vegas,1,66,4,Chinese
0LzYw7uhfIbk2_lKq08Jcg,Fratelli's Ristorante & Pizzeria,Fort Mill,2,45,3,Pizza
0m0KmAYGvC34MfwJIEgCEA,Fuddruckers,Tempe,2,74,3.5,Burgers
0mEX61cGG-LMAdrsZL3erw,Taco Bell,Charlotte,1,11,2.5,Fast Food
0mLadTWoDC6K_NFLMe29mA,K-Bowl,Champaign,1,45,4,Korean
0mPrp8m_caTxdSGfIxNtTw,Tommy Bahama Restaurant | Bar | Store - Las Vegas,Las Vegas,2,323,4,Seafood
0MQ3inDAuiq43TN9hw_Rbw,Sonic Drive-In,Phoenix,1,10,3.5,American (Traditional)
0MQbIFVam9tIRLSdz5_Rag,Le Lotus Bleu Restaurant,Verdun,1,10,4,Chinese
0ms0KIi4TldMAHSElBoWWg,Kinoya Izakaya,montreal,2,33,3,Japanese
0mYlBBYkKTk4prNj7tsBlQ,Au Bon Pain Co,Pittsburgh,0,4,3.5,Cafes
0n3jILpQWJfZB9TIeBdPGA,Beijing Banquet,Dalkeith,2,9,4,Chinese
0nCS2KIWbqV4p5UZ8zZ6TA,Firehouse Subs,Concord,1,9,4,Fast Food
0NeXPGy3_N9T4IeHde7iGQ,Nothing But Noodles,Charlotte,2,70,3.5,Anonymous
0ng1b8buaqJ7deuiDxMWFg,Glutton,Las Vegas,2,307,4.5,American (New)
0nGjXTpUtpIJl10PL0eBGg,Breakfast Club,Phoenix,2,305,3.5,Breakfast & Brunch
0NhcabzEyeCIMsNCPOX-MQ,Jimmy John's,Tempe,1,47,3.5,Anonymous
0NKoM64Tp6qEvMz-DYWhbw,Les Enfants Terribles,montreal,2,28,3,Anonymous
0NlTmTzKYXbE6Hx2iGEb5A,El Encanto DOS,Phoenix,2,145,3,Mexican
0nnqnQ17emhcvi1uSheUvw,Westwood Bar & Grill,West Mifflin,0,3,2.5,American (Traditional)
0NNw9CHm0X8LJBvmIJvBIA,Jordan's Big Ten Pub,Madison,2,69,4.5,American (Traditional)
0no1_3lj2ESQFgPaJAYZtg,Subway,Mesa,1,3,2,Fast Food
0nT6cj3YBJIJSwHL4mKlJw,Pho Viet,Phoenix,0,3,2.5,Vietnamese
0NWm7KorY2NDl9jAjZPTRw,Thai Orchid,Karlsruhe,2,4,4.5,Thai
0o3t16CHwlhl-44fuuhYaQ,La Sierra Mexican Restaurant,Las Vegas,0,3,3,Vietnamese
0O5yuql5sNG1L_bpHb553g,Vinny's Pizza,Pittsburgh,1,14,2.5,Pizza
0OhiWafyODzdWh4LR1Fphw,Restaurant Da Vinci,montreal,4,26,4,Italian
0OjN8M62r8cJhSF1mGfsdg,Sonic Drive-In,Phoenix,1,12,2.5,American (Traditional)
0ONypOKIhttBz9IJzBE8jg,Fleming's Prime Steakhouse & Wine Bar,Chandler,3,216,3.5,Steakhouses
0OO33xWUYsfIzL9DU4DfXw,Restaurant Du College,Saint-Laurent,2,5,3,Italian
0oQFFOdPZycIBmGkoBrlbg,Noodles & Company,Madison,1,34,3.5,Anonymous
0ORPehdGZci1Z_BTKe_5VA,Il Tetto: A Rooftop Beer Garden,Pittsburgh,2,42,3,Italian
0OTWK0GcabvOWfaqqJsBxw,Mersin Kebab-Pizza-Imbiß,Karlsruhe,1,4,4,Anonymous
0oz45sNYYP2LKKBjNTD2yA,Port of Subs,Las Vegas,1,27,3.5,Anonymous
0P0XckSv_2_ZNKoYlhT4Gw,Culver's,Champaign,1,11,3.5,Burgers
0p3MbCriuvH9hgqRK9W-LA,Milio's Sandwiches,Madison,1,5,2.5,Anonymous
0pGLXuFpUNTgArmOgbBpwg,McDonald's,Mesa,1,10,2,Burgers
0Pid9Wbjfp6p4BUGPi6Qcg,Terrasse Place D'Armes,montreal,2,30,3.5,Canadian (New)
0pikmKdTttjRlDHRS68z0w,Taqueria La Unica,Charlotte,1,16,3.5,Mexican
0p-JqQ3DOXC90ad563C1FQ,Tony's Pizza- Ballantyne,Charlotte,1,75,4,Pizza
0pQhnZ5CV60lSKTQg2GKng,Oakcrest Tavern,Madison,2,52,4,American (Traditional)
0pXk2JkijBpi2Iz0D5pFXA,Kabul Restaurant,Madison,2,133,3.5,Mediterranean
0Q4SxppwaTjQnGhdjy3Hsg,McDonald's,montreal,1,3,2.5,Burgers
0Q7ftIbv1r7Jiupuxi7WDw,Syrtaki,Karlsruhe,2,19,3.5,Greek
0q98gY5I_5Ad_zLowCDkGA,Lakeside Bar & Grill,Peoria,2,117,3.5,Burgers
-0QBrNvhrPQCaeo7mTo0zQ,La Salcita,Phoenix,1,4,3.5,Anonymous
0QFuPPkKOi9CaQYskMVO5g,Crazy Falafel,montreal,1,4,3.5,Mediterranean
0QHBb-nEi1ZX7ciSUweL0w,Sushi San,Gilbert,2,125,4,Japanese
0QI1fVQ3dYUws2DZhBGDpQ,Subway,Las Vegas,1,16,3,Fast Food
0QkkNagJaWllynycTF-fRQ,Steel Cactus,Pittsburgh,2,185,2.5,Mexican
0QtGVVXoDnKJxPA0v2yckA,Ceres,Las Vegas,2,27,3,Breakfast & Brunch
0QTn4pMzKv1mnQifcP9YoQ,Autumn Court,Phoenix,2,157,3.5,Sushi Bars
0qU9e6D3shl4dxYyiNuqfg,Café Mariposa,montreal,1,4,4,Breakfast & Brunch
0qUesn1TBPpPjW20h5Lqfg,Fresh Wasabi,Glendale,2,154,4,Sushi Bars
0QYucq-OkyThZzGdhONSHw,Great China,Indian Trail,1,9,3,Chinese
0r0MmNl9Mj57qg-bFWL-rw,The Box Car Buffet,Henderson,1,4,3.5,Anonymous
0R5W3JfCKW_DT6szm-826A,Birch Restaurant & Bar,Charlotte,2,4,2,American (Traditional)
0rBgNB2FKdIEKgNtiRa6Xw,International House of Pancakes,Las Vegas,1,49,2.5,Coffee & Tea
0rbT0Nf-A56t4DnYIIvy-Q,Cafe Zupas,Mesa,1,163,4,Cafes
0RD2dEOZTK5eCzYT5ogH8w,PePeRo,Matthews,2,149,4,Korean
0Rf3R61n9Ac45mS408n4Ww,Cacao 70,Montreal,2,185,4,Breakfast & Brunch
0rGKsDpXf8H2fLaDEwWa4Q,Fresh Corner,Pittsburgh,0,4,3.5,American (Traditional)
0RIAwEggED60mK3mDSTr-Q,Davinci's Pizza,Charlotte,1,68,4,Pizza
0rj2xW1YKAbfHxe804Fefw,Benvenuto's Italian Grill,Fitchburg,2,51,3,Italian
0RqNRc6RiILzZxK9J8Kqug,Red Robin Gourmet Burgers,Phoenix,2,128,3.5,Burgers
0Rrih6W3LGrNGB_3cQaplg,Fry's,Phoenix,1,25,3.5,Anonymous
0RsYRnk0z2Y_GbK7fB9nLQ,Cabotins,montreal,2,8,4,Breakfast & Brunch
